35_LuCaP	ARPC
35CR_LuCaP	ARPC
58_LuCaP	ARPC
70_LuCaP	ARPC
70CR_LuCaP	ARPC
78_LuCaP	ARPC
81_LuCaP	ARPC
86-2_LuCaP	ARPC
86-2CR_LuCaP	ARPC
92_LuCaP	ARPC
96_LuCaP	ARPC
105CR_LuCaP	NEPC
136_LuCaP	ARPC
136CR_LuCaP	ARPC
170-2_LuCaP	ARPC
174-1_LuCaP	ARPC
189-3_LuCaP	ARPC
189-4_LuCaP	ARPC
235-3_LuCaP	ARPC
49_LuCaP	NEPC
93_LuCaP	NEPC
145-1_LuCaP	NEPC
145-2_LuCaP	NEPC
173-1_LuCaP	NEPC
208-4_LuCaP	NEPC
